0.000	0	80
92.032	0.1	75
186.683	0.2	71
275.987	0.4	67
360.573	0.5	63
440.785	0.6	60
517.100	0.7	57
589.838	0.8	54
659.302	0.9	52
725.766	1	50
789.477	1.1	47
850.612	1.2	46
909.402	1.3	44
965.980	1.4	42
1020.515	1.5	41
1073.144	1.6	39
1123.989	1.7	38
1173.161	1.8	37
1220.767	1.9	36
1266.884	2	35
1311.617	2.1	34
1355.034	2.2	33
1397.213	2.3	32
1438.212	2.4	31
1478.100	2.5	30
1516.932	2.6	29
1554.759	2.7	29
1591.630	2.8	28
1627.590	2.9	27
1662.683	2.9	27
1696.948	3	26
1730.424	3.1	25
1763.139	3.2	25
1795.131	3.3	24
1826.429	3.4	24
1857.061	3.5	23
1887.054	3.5	23
1916.436	3.6	23
1945.224	3.7	22
1973.447	3.8	22
2001.125	3.9	21
2028.276	4	21
2054.921	4	21
2081.077	4.1	20
2106.760	4.2	20
2131.987	4.3	20
2156.775	4.4	19
2181.137	4.4	19
2205.088	4.5	19
2228.641	4.6	18
2251.808	4.7	18
2274.600	4.7	18
2297.033	4.8	18
2319.112	4.9	17
2340.853	5	17
2362.262	5	17
2383.352	5.1	17
2404.128	5.2	16
2424.603	5.3	16
2444.783	5.3	16
2464.677	5.4	16
2484.293	5.5	16
2503.638	5.6	15
2522.719	5.6	15
2541.543	5.7	15
2560.116	5.8	15
2578.447	5.8	15
2596.539	5.9	14
2614.400	6	14
2632.035	6.1	14
2649.450	6.1	14
2666.649	6.2	14
2683.638	6.3	14
2700.423	6.3	14
2717.007	6.4	13
2733.395	6.5	13
2749.591	6.5	13
2765.601	6.6	13
2781.428	6.7	13
2797.076	6.7	13
2812.549	6.8	13
2827.851	6.9	12
2842.986	6.9	12
2857.956	7	12
2872.766	7.1	12
2887.418	7.1	12
2901.918	7.2	12
2916.265	7.3	12
2930.465	7.3	12
2944.519	7.4	12
2958.433	7.5	11
2972.206	7.5	11
2985.843	7.6	11
2999.346	7.6	11
3012.717	7.7	11
3025.959	7.8	11
3039.075	7.8	11
3052.067	7.9	11
3064.936	8	11
3077.685	8	11
3090.317	8.1	11
3102.834	8.1	11
3115.236	8.2	10
3127.527	8.3	10
3139.708	8.3	10
3151.782	8.4	10
3163.750	8.5	10
3175.614	8.5	10
3187.375	8.6	10
3199.035	8.6	10
3210.597	8.7	10
3222.061	8.8	10
3233.429	8.8	10
3244.703	8.9	10
3255.884	8.9	10
3266.973	9	9
3277.973	9.1	9
3288.884	9.1	9
3299.709	9.2	9
3310.446	9.2	9
3321.100	9.3	9
3331.670	9.3	9
3342.159	9.4	9
3352.566	9.5	9
3362.894	9.5	9
3373.143	9.6	9
3383.315	9.6	9
3393.412	9.7	9
3403.432	9.7	9
3413.379	9.8	9
3423.253	9.9	9
3433.054	9.9	9
3442.785	10	9
3452.446	10	9
3462.037	10.1	8
3471.561	10.1	8
3481.017	10.2	8
3490.407	10.3	8
