0.000	0	0
150.196	0.2	0
292.581	0.3	0
419.653	0.4	0
534.321	0.6	0
638.693	0.7	0
734.395	0.9	0
822.709	1	0
904.655	1.1	0
981.051	1.2	0
1052.584	1.4	0
1119.805	1.5	0
1183.190	1.6	0
1243.152	1.7	0
1300.008	1.8	0
1354.068	1.9	0
1405.585	2	0
1454.781	2.1	0
1501.842	2.2	0
1546.950	2.4	0
1590.248	2.5	0
1631.877	2.6	0
1671.956	2.7	0
1710.592	2.8	0
1747.884	2.9	0
1783.922	3	0
1818.778	3	0
1852.534	3.1	0
1885.248	3.2	0
1916.987	3.3	0
1947.803	3.4	0
1977.747	3.5	0
2006.866	3.6	0
2035.203	3.7	0
2062.798	3.8	0
2089.689	3.9	0
2115.911	3.9	0
2141.491	4	0
2166.466	4.1	0
2190.856	4.2	0
2214.694	4.3	0
2238.000	4.4	0
2260.797	4.5	0
2283.107	4.5	0
2304.950	4.6	0
2326.345	4.7	0
2347.309	4.8	0
2367.859	4.9	0
2388.011	4.9	0
2407.780	5	0
2427.178	5.1	0
2446.221	5.2	0
2464.921	5.2	0
2483.289	5.3	0
2501.337	5.4	0
2519.075	5.5	0
2536.515	5.5	0
2553.664	5.6	0
2570.534	5.7	0
2587.133	5.8	0
2603.468	5.8	0
2619.549	5.9	0
2635.383	6	0
2650.977	6	0
2666.338	6.1	0
2681.473	6.2	0
2696.389	6.3	0
2711.091	6.3	0
2725.586	6.4	0
2739.879	6.5	0
2753.975	6.5	0
2767.881	6.6	0
2781.600	6.7	0
2795.139	6.7	0
2808.500	6.8	0
2821.689	6.9	0
2834.711	6.9	0
2847.569	7	0
2860.267	7.1	0
2872.810	7.1	0
2885.199	7.2	0
2897.442	7.3	0
2909.538	7.3	0
2921.493	7.4	0
2933.308	7.5	0
2944.989	7.5	0
2956.538	7.6	0
2967.956	7.7	0
2979.248	7.7	0
2990.417	7.8	0
3001.463	7.8	0
3012.391	7.9	0
3023.202	8	0
3033.900	8	0
3044.487	8.1	0
3054.963	8.2	0
3065.333	8.2	0
3075.597	8.3	0
3085.759	8.3	0
3095.819	8.4	0
3105.781	8.5	0
3115.645	8.5	0
3125.415	8.6	0
3135.090	8.6	0
3144.674	8.7	0
3154.168	8.8	0
3163.573	8.8	0
3172.892	8.9	0
3182.124	8.9	0
3191.273	9	0
3200.340	9	0
3209.326	9.1	0
3218.232	9.2	0
3227.060	9.2	0
3235.811	9.3	0
3244.487	9.3	0
3253.087	9.4	0
3261.615	9.4	0
3270.072	9.5	0
3278.457	9.6	0
3286.772	9.6	0
3295.020	9.7	0
3303.199	9.7	0
3311.313	9.8	0
3319.360	9.8	0
3327.344	9.9	0
3335.264	9.9	0
3343.122	10	0
3350.918	10.1	0
3358.654	10.1	0
3366.330	10.2	0
3373.947	10.2	0
3381.506	10.3	0
3389.009	10.3	0
3396.455	10.4	0
3403.845	10.4	0
3411.181	10.5	0
3418.463	10.5	0
3425.691	10.6	0
3432.867	10.6	0
3439.992	10.7	0
3447.065	10.8	0
3454.088	10.8	0
3461.062	10.9	0
3467.986	10.9	0
3474.862	11	0
3481.690	11	0
3488.471	11.1	0
3495.206	11.1	0
3501.895	11.2	0
3508.539	11.2	0
3515.137	11.3	0
3521.692	11.3	0
3528.203	11.4	0
3534.670	11.4	0
3541.096	11.5	0
3547.479	11.5	0
3553.821	11.6	0
3560.121	11.6	0
3566.381	11.7	0
3572.601	11.7	0
3578.782	11.8	0
3584.923	11.8	0
3591.026	11.9	0
3597.090	11.9	0
3603.117	12	0
3609.106	12	0
3615.058	12.1	0
3620.974	12.1	0
3626.854	12.2	0
3632.698	12.2	0
3638.507	12.3	0
3644.281	12.3	0
3650.020	12.4	0
3655.725	12.4	0
3661.396	12.5	0
3667.034	12.5	0
3672.639	12.6	0
3678.211	12.6	0
3683.751	12.7	0
3689.259	12.7	0
3694.735	12.8	0
3700.179	12.8	0
3705.593	12.9	0
3710.976	12.9	0
3716.328	12.9	0
3721.650	13	0
3726.942	13	0
3732.205	13.1	0
3737.439	13.1	0
3742.643	13.2	0
3747.819	13.2	0
3752.967	13.3	0
3758.086	13.3	0
3763.178	13.4	0
3768.242	13.4	0
3773.279	13.5	0
3778.288	13.5	0
3783.271	13.6	0
3788.227	13.6	0
3793.157	13.6	0
3798.061	13.7	0
3802.939	13.7	0
3807.792	13.8	0
3812.619	13.8	0
3817.421	13.9	0
3822.198	13.9	0
3826.950	14	0
3831.678	14	0
3836.381	14.1	0
3841.061	14.1	0
3845.717	14.2	0
3850.348	14.2	0
3854.957	14.2	0
3859.542	14.3	0
3864.105	14.3	0
3868.644	14.4	0
3873.161	14.4	0
3877.656	14.5	0
3882.128	14.5	0
3886.578	14.6	0
3891.006	14.6	0
3895.412	14.6	0
3899.797	14.7	0
3904.161	14.7	0
3908.503	14.8	0
3912.824	14.8	0
3917.124	14.9	0
3921.404	14.9	0
3925.663	15	0
3929.902	15	0
3934.121	15	0
3938.319	15.1	0
3942.498	15.1	0
3946.656	15.2	0
3950.796	15.2	0
3954.915	15.3	0
3959.016	15.3	0
3963.097	15.3	0
3967.159	15.4	0
3971.203	15.4	0
3975.227	15.5	0
3979.233	15.5	0
3983.221	15.6	0
3987.190	15.6	0
3991.141	15.6	0
3995.074	15.7	0
3998.989	15.7	0
4002.886	15.8	0
4006.766	15.8	0
4010.627	15.9	0
4014.472	15.9	0
4018.299	15.9	0
4022.109	16	0
4025.902	16	0
4029.678	16.1	0
4033.437	16.1	0
4037.179	16.2	0
4040.905	16.2	0
4044.614	16.2	0
4048.307	16.3	0
4051.983	16.3	0
4055.644	16.4	0
4059.288	16.4	0
4062.916	16.4	0
4066.529	16.5	0
4070.125	16.5	0
4073.706	16.6	0
4077.272	16.6	0
4080.822	16.6	0
4084.356	16.7	0
4087.876	16.7	0
4091.380	16.8	0
4094.869	16.8	0
4098.343	16.9	0
4101.802	16.9	0
4105.247	16.9	0
4108.676	17	0
4112.092	17	0
4115.492	17.1	0
4118.878	17.1	0
4122.250	17.1	0
4125.608	17.2	0
4128.951	17.2	0
4132.280	17.3	0
4135.595	17.3	0
4138.897	17.3	0
4142.184	17.4	0
4145.458	17.4	0
4148.718	17.5	0
4151.964	17.5	0
4155.197	17.5	0
4158.416	17.6	0
4161.622	17.6	0
4164.815	17.7	0
4167.994	17.7	0
4171.161	17.7	0
4174.314	17.8	0
4177.454	17.8	0
4180.581	17.9	0
4183.696	17.9	0
4186.797	18	0
4189.886	18	0
4192.962	18	0
4196.026	18.1	0
4199.077	18.1	0
4202.116	18.2	0
4205.142	18.2	0
4208.156	18.2	0
4211.157	18.3	0
4214.147	18.3	0
4217.124	18.3	0
4220.089	18.4	0
4223.043	18.4	0
4225.984	18.5	0
4228.913	18.5	0
4231.831	18.5	0
4234.737	18.6	0
4237.631	18.6	0
