0.000	0	266
149.530	0.2	259
305.617	0.3	252
457.653	0.5	245
605.841	0.6	239
750.324	0.7	233
891.305	0.9	227
1028.969	1	221
1163.402	1.2	216
1294.804	1.3	211
1423.244	1.5	206
1548.883	1.6	201
1671.830	1.8	197
1792.186	1.9	193
1910.053	2	189
2025.527	2.2	185
2138.701	2.3	181
2249.662	2.4	177
2358.487	2.6	174
2465.249	2.7	170
2570.037	2.8	167
2672.896	3	164
2773.914	3.1	161
2873.144	3.3	158
2970.643	3.4	156
3066.473	3.5	153
3160.687	3.6	150
3253.336	3.8	148
3344.468	3.9	145
3434.131	4	143
3522.370	4.2	141
3609.229	4.3	139
3694.749	4.4	136
3778.963	4.5	134
3861.916	4.7	132
3943.645	4.8	131
4024.177	4.9	129
4103.554	5	127
4181.800	5.2	125
4258.950	5.3	123
4335.036	5.4	122
4410.080	5.5	120
4484.112	5.7	118
