0.000	0	0
178.322	0.2	0
357.129	0.3	0
525.497	0.5	0
684.572	0.6	0
835.329	0.8	0
978.557	1	0
1114.926	1.1	0
1245.018	1.3	0
1369.365	1.4	0
1488.446	1.6	0
1602.663	1.7	0
1712.387	1.8	0
1817.930	2	0
1919.595	2.1	0
2017.637	2.2	0
2112.307	2.4	0
2203.821	2.5	0
2292.365	2.7	0
2378.124	2.8	0
2461.263	2.9	0
2541.930	3	0
2620.264	3.2	0
2696.394	3.3	0
2770.427	3.4	0
2842.482	3.6	0
2912.653	3.7	0
2981.038	3.8	0
3047.718	3.9	0
3112.775	4	0
3176.284	4.2	0
3238.317	4.3	0
3298.937	4.4	0
3358.203	4.5	0
3416.178	4.6	0
3472.913	4.7	0
3528.457	4.9	0
3582.861	5	0
3636.169	5.1	0
3688.420	5.2	0
3739.658	5.3	0
3789.919	5.4	0
3839.240	5.5	0
3887.654	5.6	0
3935.193	5.8	0
3981.888	5.9	0
4027.768	6	0
4072.858	6.1	0
4117.188	6.2	0
4160.781	6.3	0
4203.660	6.4	0
4245.850	6.5	0
4287.370	6.6	0
4328.241	6.7	0
4368.485	6.8	0
4408.119	6.9	0
4447.160	7	0
4485.626	7.1	0
