0.000	0	0
18.492	0.1	0
41.188	0.1	0
63.757	0.2	0
86.136	0.2	0
108.450	0.3	0
130.700	0.3	0
152.819	0.4	0
174.863	0.5	0
196.838	0.5	0
218.691	0.6	0
240.476	0.6	0
262.179	0.7	0
283.779	0.7	0
305.310	0.8	0
326.747	0.8	0
348.101	0.9	0
369.382	1	0
390.563	1	0
411.674	1.1	0
432.697	1.1	0
453.641	1.2	0
474.508	1.2	0
495.287	1.3	0
515.998	1.4	0
536.616	1.4	0
557.167	1.5	0
577.632	1.5	0
598.024	1.6	0
618.337	1.6	0
638.575	1.7	0
658.737	1.7	0
678.822	1.8	0
698.835	1.8	0
718.770	1.9	0
738.634	2	0
758.422	2	0
778.139	2.1	0
797.781	2.1	0
817.353	2.2	0
836.853	2.2	0
856.281	2.3	0
875.640	2.3	0
894.926	2.4	0
914.145	2.4	0
933.291	2.5	0
952.373	2.5	0
971.381	2.6	0
990.325	2.7	0
1009.198	2.7	0
1028.006	2.8	0
1046.747	2.8	0
1065.419	2.9	0
1084.030	2.9	0
1102.570	3	0
1121.047	3	0
1139.460	3.1	0
1157.806	3.1	0
1176.091	3.2	0
1194.310	3.3	0
1212.466	3.3	0
1230.562	3.4	0
1248.590	3.4	0
1266.559	3.5	0
1284.467	3.5	0
1302.311	3.6	0
1320.096	3.6	0
1337.820	3.7	0
1355.482	3.7	0
1373.085	3.8	0
1390.629	3.8	0
1408.112	3.9	0
1425.537	3.9	0
1442.905	4	0
1460.211	4.1	0
1477.461	4.1	0
1494.654	4.2	0
1511.788	4.2	0
1528.866	4.3	0
1545.887	4.3	0
1562.853	4.4	0
1579.760	4.4	0
1596.613	4.5	0
1613.411	4.5	0
1630.154	4.6	0
1646.840	4.6	0
1663.473	4.7	0
1680.053	4.7	0
1696.578	4.8	0
1713.048	4.8	0
1729.466	4.9	0
1745.831	4.9	0
1762.144	5	0
1778.403	5.1	0
1794.610	5.1	0
1810.765	5.2	0
1826.869	5.2	0
1842.923	5.3	0
1858.924	5.3	0
1874.874	5.4	0
1890.774	5.4	0
1906.624	5.5	0
1922.424	5.5	0
1938.175	5.6	0
1953.875	5.6	0
1969.526	5.7	0
1985.128	5.7	0
2000.682	5.8	0
2016.188	5.8	0
2031.645	5.9	0
2047.054	5.9	0
2062.416	6	0
2077.729	6	0
2092.996	6.1	0
2108.216	6.1	0
2123.389	6.2	0
2138.516	6.2	0
2153.597	6.3	0
2168.632	6.3	0
2183.620	6.4	0
2198.562	6.4	0
2213.460	6.5	0
2228.312	6.5	0
2243.120	6.6	0
2257.883	6.6	0
2272.602	6.7	0
2287.276	6.7	0
2301.907	6.8	0
2316.493	6.8	0
2331.036	6.9	0
2345.536	6.9	0
2359.993	7	0
2374.407	7	0
2388.778	7.1	0
2403.106	7.2	0
2417.392	7.2	0
2431.636	7.3	0
2445.838	7.3	0
2459.998	7.4	0
2474.117	7.4	0
2488.194	7.5	0
2502.231	7.5	0
2516.226	7.6	0
2530.181	7.6	0
2544.095	7.7	0
2557.969	7.7	0
2571.803	7.8	0
2585.596	7.8	0
2599.350	7.9	0
2613.065	7.9	0
2626.739	7.9	0
2640.375	8	0
2653.971	8	0
2667.529	8.1	0
2681.048	8.1	0
2694.528	8.2	0
2707.970	8.2	0
2721.374	8.3	0
2734.740	8.3	0
2748.068	8.4	0
2761.359	8.4	0
2774.612	8.5	0
2787.828	8.5	0
2801.007	8.6	0
2814.148	8.6	0
2827.253	8.7	0
2840.321	8.7	0
2853.352	8.8	0
2866.347	8.8	0
2879.306	8.9	0
2892.229	8.9	0
2905.117	9	0
2917.968	9	0
2930.784	9.1	0
2943.565	9.1	0
2956.310	9.2	0
2969.020	9.2	0
2981.695	9.3	0
2994.335	9.3	0
3006.941	9.4	0
3019.513	9.4	0
3032.050	9.5	0
3044.552	9.5	0
3057.021	9.6	0
3069.455	9.6	0
3081.856	9.7	0
3094.224	9.7	0
