0.000	0	37
79.558	0.1	35
160.812	0.2	32
236.389	0.3	30
306.966	0.4	28
373.174	0.5	26
435.487	0.6	25
494.332	0.7	23
550.048	0.8	22
602.940	0.9	21
653.278	1	20
701.259	1.1	19
747.120	1.2	18
791.003	1.3	17
833.082	1.4	17
873.491	1.5	16
912.353	1.6	15
949.778	1.7	15
985.862	1.8	14
1020.690	1.9	14
1054.357	1.9	13
1086.918	2	13
1118.457	2.1	13
1149.024	2.2	12
1178.675	2.3	12
1207.466	2.3	12
1235.442	2.4	11
1262.647	2.5	11
1289.121	2.6	11
1314.901	2.7	10
1340.018	2.7	10
1364.506	2.8	10
1388.399	2.9	10
1411.718	3	10
1434.494	3	9
1456.747	3.1	9
1478.504	3.2	9
1499.781	3.3	9
1520.601	3.3	9
1540.984	3.4	8
1560.945	3.5	8
1580.502	3.6	8
1599.668	3.6	8
1618.461	3.7	8
1636.894	3.8	8
1654.979	3.8	8
1672.729	3.9	7
1690.156	4	7
1707.271	4	7
1724.087	4.1	7
1740.611	4.2	7
1756.852	4.2	7
1772.823	4.3	7
1788.529	4.4	7
1803.981	4.4	7
1819.185	4.5	6
1834.150	4.6	6
1848.882	4.6	6
1863.389	4.7	6
1877.676	4.8	6
1891.751	4.8	6
1905.620	4.9	6
1919.287	4.9	6
1932.760	5	6
1946.043	5.1	6
1959.141	5.1	6
1972.059	5.2	6
1984.802	5.3	6
1997.375	5.3	5
2009.781	5.4	5
2022.026	5.4	5
2034.113	5.5	5
2046.046	5.6	5
2057.828	5.6	5
2069.465	5.7	5
2080.958	5.7	5
2092.310	5.8	5
2103.527	5.8	5
2114.610	5.9	5
2125.563	6	5
2136.390	6	5
2147.090	6.1	5
2157.669	6.1	5
2168.130	6.2	5
2178.474	6.2	5
2188.703	6.3	5
2198.822	6.4	5
2208.830	6.4	4
2218.732	6.5	4
2228.529	6.5	4
2238.223	6.6	4
2247.816	6.6	4
2257.311	6.7	4
2266.709	6.7	4
2276.012	6.8	4
2285.222	6.9	4
2294.341	6.9	4
2303.370	7	4
2312.311	7	4
2321.167	7.1	4
2329.937	7.1	4
2338.624	7.2	4
2347.230	7.2	4
2355.756	7.3	4
2364.202	7.3	4
2372.572	7.4	4
2380.866	7.4	4
2389.085	7.5	4
2397.230	7.5	4
2405.304	7.6	4
2413.306	7.6	4
2421.239	7.7	4
2429.103	7.7	4
2436.899	7.8	4
2444.630	7.8	4
2452.295	7.9	4
2459.895	8	4
2467.432	8	4
2474.907	8.1	4
2482.321	8.1	4
2489.675	8.2	3
2496.969	8.2	3
2504.204	8.3	3
2511.382	8.3	3
2518.503	8.3	3
2525.568	8.4	3
2532.578	8.4	3
2539.534	8.5	3
2546.436	8.5	3
2553.286	8.6	3
2560.083	8.6	3
2566.830	8.7	3
2573.525	8.7	3
2580.171	8.8	3
2586.768	8.8	3
2593.317	8.9	3
2599.818	8.9	3
2606.271	9	3
2612.678	9	3
2619.039	9.1	3
